SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
322,Codaich,2,8,/srv/salami/data/Codaich/popular/Nelly_Furtado/Party,242.0,,Party,Nelly_Furtado,mp3,30.0,20.0,/srv/salami/data/Codaich/popular/Nelly_Furtado/Party/textfile1.txt,/srv/salami/data/Codaich/popular/Nelly_Furtado/Party/textfile2.txt,popular,Dance_Pop,2010-06-06,2010-06-07,0,False,X,X
324,Codaich,16,14,/srv/salami/data/Codaich/popular/Britney_Spears/One_Kiss_From_You,205.0,,One_Kiss_From_You,Britney_Spears,mp3,10.0,,/srv/salami/data/Codaich/popular/Britney_Spears/One_Kiss_From_You/textfile1.txt,,popular,Dance_Pop,2011-03-07,,0,False,0,0
326,Codaich,2,5,/srv/salami/data/Codaich/popular/Natasha_Bedingfield/How_Do_You_Do,223.0,,How_Do_You_Do,Natasha_Bedingfield,mp3,25.0,25.0,/srv/salami/data/Codaich/popular/Natasha_Bedingfield/How_Do_You_Do/textfile1.txt,/srv/salami/data/Codaich/popular/Natasha_Bedingfield/How_Do_You_Do/textfile2.txt,popular,Dance_Pop,2010-06-06,2010-07-27,0,False,X,0
328,Codaich,4,6,/srv/salami/data/Codaich/popular/Christina_Aguilera/Stripped_Part_2,46.0,,Stripped_Part_2,Christina_Aguilera,mp3,10.0,10.0,/srv/salami/data/Codaich/popular/Christina_Aguilera/Stripped_Part_2/textfile1.txt,/srv/salami/data/Codaich/popular/Christina_Aguilera/Stripped_Part_2/textfile2.txt,popular,Dance_Pop,2010-07-16,2010-06-08,0,False,0,X
330,Codaich,2,7,/srv/salami/data/Codaich/popular/Compilations/London_Bridge,210.0,,London_Bridge,Compilations,mp3,30.0,20.0,/srv/salami/data/Codaich/popular/Compilations/London_Bridge/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/London_Bridge/textfile2.txt,popular,Dance_Pop,2010-06-06,2010-06-08,0,False,X,X
332,Codaich,3,9,/srv/salami/data/Codaich/popular/Justin_Timberlake/13_justin_timberlake_pose___feat_snoo,287.0,,13_justin_timberlake_pose___feat_snoo,Justin_Timberlake,mp3,15.0,20.0,/srv/salami/data/Codaich/popular/Justin_Timberlake/13_justin_timberlake_pose___feat_snoo/textfile1.txt,/srv/salami/data/Codaich/popular/Justin_Timberlake/13_justin_timberlake_pose___feat_snoo/textfile2.txt,popular,Dance_Pop,2010-06-06,2010-07-07,0,False,X,0
334,Codaich,3,6,/srv/salami/data/Codaich/popular/Rihanna/Crazy_Little_Thing_Called_Love,203.0,,Crazy_Little_Thing_Called_Love,Rihanna,mp3,30.0,25.0,/srv/salami/data/Codaich/popular/Rihanna/Crazy_Little_Thing_Called_Love/textfile1.txt,/srv/salami/data/Codaich/popular/Rihanna/Crazy_Little_Thing_Called_Love/textfile2.txt,popular,Dance_Pop,2010-06-06,2010-06-08,0,False,X,X
338,Codaich,7,8,/srv/salami/data/Codaich/popular/Tricky/Feed_Me,243.0,,Feed_Me,Tricky,mp3,20.0,30.0,/srv/salami/data/Codaich/popular/Tricky/Feed_Me/textfile1.txt,/srv/salami/data/Codaich/popular/Tricky/Feed_Me/textfile2.txt,popular,Electronica,2010-10-26,2010-07-08,0,False,0,0
340,Codaich,3,7,/srv/salami/data/Codaich/popular/Amon_Tobin/Nova,282.0,,Nova,Amon_Tobin,mp3,30.0,25.0,/srv/salami/data/Codaich/popular/Amon_Tobin/Nova/textfile1.txt,/srv/salami/data/Codaich/popular/Amon_Tobin/Nova/textfile2.txt,popular,Electronica,2010-06-06,2010-06-09,0,False,X,X
342,Codaich,16,14,/srv/salami/data/Codaich/popular/Tortoise/Glass_Museum,327.0,,Glass_Museum,Tortoise,mp3,20.0,,/srv/salami/data/Codaich/popular/Tortoise/Glass_Museum/textfile1.txt,,popular,Electronica,2011-03-07,,0,False,0,0
348,Codaich,2,6,/srv/salami/data/Codaich/popular/Bonobo/Otter__s_Pool___Super_Numeri,142.0,,Otter__s_Pool___Super_Numeri,Bonobo,mp3,20.0,20.0,/srv/salami/data/Codaich/popular/Bonobo/Otter__s_Pool___Super_Numeri/textfile1.txt,/srv/salami/data/Codaich/popular/Bonobo/Otter__s_Pool___Super_Numeri/textfile2.txt,popular,Electronica,2010-06-06,2010-06-08,0,False,0,X
350,Codaich,2,8,/srv/salami/data/Codaich/popular/Kid_Koala/Annie__s_Parlor,243.0,,Annie__s_Parlor,Kid_Koala,mp3,35.0,15.0,/srv/salami/data/Codaich/popular/Kid_Koala/Annie__s_Parlor/textfile1.txt,/srv/salami/data/Codaich/popular/Kid_Koala/Annie__s_Parlor/textfile2.txt,popular,Electronica,2010-06-06,2010-07-17,0,False,X,0
352,Codaich,3,4,/srv/salami/data/Codaich/popular/Gnarls_Barkley/Neighbors,185.0,,Neighbors,Gnarls_Barkley,mp3,30.0,15.0,/srv/salami/data/Codaich/popular/Gnarls_Barkley/Neighbors/textfile1.txt,/srv/salami/data/Codaich/popular/Gnarls_Barkley/Neighbors/textfile2.txt,popular,Electronica,2010-06-06,2010-10-08,0,False,X,0
354,Codaich,16,14,/srv/salami/data/Codaich/popular/Deltron/National_Movie_Review,55.0,,National_Movie_Review,Deltron,mp3,5.0,,/srv/salami/data/Codaich/popular/Deltron/National_Movie_Review/textfile1.txt,,popular,Hip_Hop___Rap,2011-03-08,,0,False,0,0
356,Codaich,16,14,/srv/salami/data/Codaich/popular/Compilations/Get_Low,334.0,,Get_Low,Compilations,mp3,10.0,,/srv/salami/data/Codaich/popular/Compilations/Get_Low/textfile1.txt,,popular,Hip_Hop___Rap,2011-03-08,,0,False,0,0
360,Codaich,3,9,/srv/salami/data/Codaich/popular/A_Tribe_Called_Quest/Vivrant_Thing,190.0,,Vivrant_Thing,A_Tribe_Called_Quest,mp3,20.0,20.0,/srv/salami/data/Codaich/popular/A_Tribe_Called_Quest/Vivrant_Thing/textfile1.txt,/srv/salami/data/Codaich/popular/A_Tribe_Called_Quest/Vivrant_Thing/textfile2.txt,popular,Hip_Hop___Rap,2010-06-06,2010-08-06,0,False,X,0
362,Codaich,3,6,/srv/salami/data/Codaich/popular/Public_Enemy/I,268.0,,I,Public_Enemy,mp3,30.0,30.0,/srv/salami/data/Codaich/popular/Public_Enemy/I/textfile1.txt,/srv/salami/data/Codaich/popular/Public_Enemy/I/textfile2.txt,popular,Hip_Hop___Rap,2010-06-06,2010-06-08,0,False,X,X
364,Codaich,5,9,/srv/salami/data/Codaich/popular/K__naan/The_Dusty_Foot_Philosopher,238.0,,The_Dusty_Foot_Philosopher,K__naan,mp3,20.0,15.0,/srv/salami/data/Codaich/popular/K__naan/The_Dusty_Foot_Philosopher/textfile1.txt,/srv/salami/data/Codaich/popular/K__naan/The_Dusty_Foot_Philosopher/textfile2.txt,popular,Hip_Hop___Rap,2010-07-29,2010-08-06,0,False,0,0
370,Codaich,5,7,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/Boy_Band,220.0,,Boy_Band,The_Arrogant_Worms,mp3,20.0,15.0,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/Boy_Band/textfile1.txt,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/Boy_Band/textfile2.txt,popular,Humour,2010-07-05,2010-06-08,0,False,0,X
374,Codaich,4,5,/srv/salami/data/Codaich/popular/Compilations/The_Assuming_Song,90.0,,The_Assuming_Song,Compilations,mp3,10.0,10.0,/srv/salami/data/Codaich/popular/Compilations/The_Assuming_Song/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/The_Assuming_Song/textfile2.txt,popular,Humour,2010-07-16,2010-07-25,0,False,0,0
376,Codaich,7,6,/srv/salami/data/Codaich/popular/Monty_Python/Always_Look_On_The_Bright_Side_Of_Li,216.0,,Always_Look_On_The_Bright_Side_Of_Li,Monty_Python,mp3,,15.0,,/srv/salami/data/Codaich/popular/Monty_Python/Always_Look_On_The_Bright_Side_Of_Li/textfile2.txt,popular,Humour,,2010-06-08,0,False,0,X
378,Codaich,2,8,/srv/salami/data/Codaich/popular/Monty_Python/I__ve_Got_Two_Legs,35.0,,I__ve_Got_Two_Legs,Monty_Python,mp3,15.0,5.0,/srv/salami/data/Codaich/popular/Monty_Python/I__ve_Got_Two_Legs/textfile1.txt,/srv/salami/data/Codaich/popular/Monty_Python/I__ve_Got_Two_Legs/textfile2.txt,popular,Humour,2010-06-06,2010-07-21,0,False,X,0
380,Codaich,3,4,/srv/salami/data/Codaich/popular/Monty_Python/Henry_Kissinger,91.0,,Henry_Kissinger,Monty_Python,mp3,30.0,10.0,/srv/salami/data/Codaich/popular/Monty_Python/Henry_Kissinger/textfile1.txt,/srv/salami/data/Codaich/popular/Monty_Python/Henry_Kissinger/textfile2.txt,popular,Humour,2010-06-06,2010-10-08,0,False,0,0
382,Codaich,2,4,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/A_Night_on_Dildo,169.0,,A_Night_on_Dildo,The_Arrogant_Worms,mp3,30.0,15.0,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/A_Night_on_Dildo/textfile1.txt,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/A_Night_on_Dildo/textfile2.txt,popular,Humour,2010-06-06,2010-10-08,0,False,X,0
384,Codaich,4,6,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/I_Ran_Away,189.0,,I_Ran_Away,The_Arrogant_Worms,mp3,15.0,25.0,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/I_Ran_Away/textfile1.txt,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/I_Ran_Away/textfile2.txt,popular,Humour,2010-07-16,2010-06-08,0,False,0,X
386,Codaich,2,7,/srv/salami/data/Codaich/popular/Compilations/Glow_Worm_Cha_Cha_Cha,143.0,,Glow_Worm_Cha_Cha_Cha,Compilations,mp3,20.0,25.0,/srv/salami/data/Codaich/popular/Compilations/Glow_Worm_Cha_Cha_Cha/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Glow_Worm_Cha_Cha_Cha/textfile2.txt,popular,Instrumental_Pop,2010-07-26,2010-06-08,0,False,0,X
388,Codaich,3,9,/srv/salami/data/Codaich/popular/Compilations/Crane_White_Lightning,97.0,,Crane_White_Lightning,Compilations,mp3,30.0,15.0,/srv/salami/data/Codaich/popular/Compilations/Crane_White_Lightning/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Crane_White_Lightning/textfile2.txt,popular,Instrumental_Pop,2010-06-06,2010-08-06,0,False,X,0
394,Codaich,5,8,/srv/salami/data/Codaich/popular/Herb_Alpert____The_Tijuana_Brass/South_of_the_Border,131.0,,South_of_the_Border,Herb_Alpert____The_Tijuana_Brass,mp3,20.0,15.0,/srv/salami/data/Codaich/popular/Herb_Alpert____The_Tijuana_Brass/South_of_the_Border/textfile1.txt,/srv/salami/data/Codaich/popular/Herb_Alpert____The_Tijuana_Brass/South_of_the_Border/textfile2.txt,popular,Instrumental_Pop,2010-07-25,2010-07-12,0,False,0,0
396,Codaich,3,7,/srv/salami/data/Codaich/popular/David_Grisman_Quintet/Minor_Swing,179.0,,Minor_Swing,David_Grisman_Quintet,mp3,30.0,20.0,/srv/salami/data/Codaich/popular/David_Grisman_Quintet/Minor_Swing/textfile1.txt,/srv/salami/data/Codaich/popular/David_Grisman_Quintet/Minor_Swing/textfile2.txt,popular,Instrumental_Pop,2010-06-06,2010-06-08,0,False,X,X
398,Codaich,5,7,/srv/salami/data/Codaich/popular/Compilations/Sally_And_Jack,86.0,,Sally_And_Jack,Compilations,mp3,10.0,5.0,/srv/salami/data/Codaich/popular/Compilations/Sally_And_Jack/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Sally_And_Jack/textfile2.txt,popular,Instrumental_Pop,2010-07-02,2010-06-08,0,False,0,X
400,Codaich,3,4,/srv/salami/data/Codaich/popular/Compilations/Big_Town,164.0,,Big_Town,Compilations,mp3,20.0,15.0,/srv/salami/data/Codaich/popular/Compilations/Big_Town/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Big_Town/textfile2.txt,popular,Instrumental_Pop,2010-06-06,2010-08-09,0,False,0,0
402,Codaich,4,6,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Lively_Up_Yourself,340.0,,Lively_Up_Yourself,Charlie_Hunter,mp3,25.0,20.0,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Lively_Up_Yourself/textfile1.txt,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Lively_Up_Yourself/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-06-27,2011-01-01,0,False,0,0
404,Codaich,2,6,/srv/salami/data/Codaich/jazz/Erik_Truffaz/Minaret,358.0,,Minaret,Erik_Truffaz,mp3,15.0,15.0,/srv/salami/data/Codaich/jazz/Erik_Truffaz/Minaret/textfile1.txt,/srv/salami/data/Codaich/jazz/Erik_Truffaz/Minaret/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-07-26,2010-08-01,0,False,0,0
408,Codaich,3,4,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Come_As_You_Are,370.0,,Come_As_You_Are,Charlie_Hunter,mp3,30.0,20.0,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Come_As_You_Are/textfile1.txt,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Come_As_You_Are/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-06-17,2010-10-08,0,False,0,0
412,Codaich,4,6,/srv/salami/data/Codaich/jazz/Soweto_Kinch/Intermission___Split_Decision,499.0,,Intermission___Split_Decision,Soweto_Kinch,mp3,30.0,35.0,/srv/salami/data/Codaich/jazz/Soweto_Kinch/Intermission___Split_Decision/textfile1.txt,/srv/salami/data/Codaich/jazz/Soweto_Kinch/Intermission___Split_Decision/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-07-19,2010-08-01,0,False,0,0
422,Codaich,7,8,/srv/salami/data/Codaich/jazz/Ethio_Jazz/Asmarina___My_Asmara,298.0,,Asmarina___My_Asmara,Ethio_Jazz,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Ethio_Jazz/Asmarina___My_Asmara/textfile1.txt,/srv/salami/data/Codaich/jazz/Ethio_Jazz/Asmarina___My_Asmara/textfile2.txt,jazz,Jazz_-_Avant-Garde_Jazz,2010-12-28,2010-07-12,0,False,0,0
424,Codaich,3,7,/srv/salami/data/Codaich/jazz/John_Coltrane/A_Love_Supreme___Part_One__,470.0,,A_Love_Supreme___Part_One__,John_Coltrane,mp3,20.0,35.0,/srv/salami/data/Codaich/jazz/John_Coltrane/A_Love_Supreme___Part_One__/textfile1.txt,/srv/salami/data/Codaich/jazz/John_Coltrane/A_Love_Supreme___Part_One__/textfile2.txt,jazz,Jazz_-_Avant-Garde_Jazz,2010-06-29,2010-07-04,0,False,0,0
426,Codaich,6,7,/srv/salami/data/Codaich/jazz/Compilations/Monk_In_Wonderland,473.0,,Monk_In_Wonderland,Compilations,mp3,20.0,50.0,/srv/salami/data/Codaich/jazz/Compilations/Monk_In_Wonderland/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Monk_In_Wonderland/textfile2.txt,jazz,Jazz_-_Avant-Garde_Jazz,2010-10-22,2010-06-14,0,False,0,0
428,Codaich,3,4,/srv/salami/data/Codaich/jazz/Bud_Powell/So_Sorry_Please,197.0,,So_Sorry_Please,Bud_Powell,mp3,10.0,15.0,/srv/salami/data/Codaich/jazz/Bud_Powell/So_Sorry_Please/textfile1.txt,/srv/salami/data/Codaich/jazz/Bud_Powell/So_Sorry_Please/textfile2.txt,jazz,Jazz_-_Bebop,2010-06-30,2010-07-19,0,False,0,0
432,Codaich,16,14,/srv/salami/data/Codaich/jazz/Coleman_Hawkins/Lover_Come_Back_To_Me,1028.0,,Lover_Come_Back_To_Me,Coleman_Hawkins,mp3,75.0,,/srv/salami/data/Codaich/jazz/Coleman_Hawkins/Lover_Come_Back_To_Me/textfile1.txt,,jazz,Jazz_-_Bebop,2011-05-12,,0,False,0,0
434,Codaich,2,8,/srv/salami/data/Codaich/jazz/Compilations/Groove_Street,182.0,,Groove_Street,Compilations,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Compilations/Groove_Street/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Groove_Street/textfile2.txt,jazz,Jazz_-_Bebop,2010-07-26,2010-07-17,0,False,0,0
438,Codaich,2,4,/srv/salami/data/Codaich/jazz/Compilations/Living_Easy,225.0,,Living_Easy,Compilations,mp3,25.0,10.0,/srv/salami/data/Codaich/jazz/Compilations/Living_Easy/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Living_Easy/textfile2.txt,jazz,Jazz_-_Bebop,2010-06-19,2010-10-08,0,False,0,0
444,Codaich,3,9,/srv/salami/data/Codaich/jazz/Stan_Getz____J__J__Johnson/My_Funny_Valentine,490.0,,My_Funny_Valentine,Stan_Getz____J__J__Johnson,mp3,20.0,25.0,/srv/salami/data/Codaich/jazz/Stan_Getz____J__J__Johnson/My_Funny_Valentine/textfile1.txt,/srv/salami/data/Codaich/jazz/Stan_Getz____J__J__Johnson/My_Funny_Valentine/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-06-30,2010-08-26,0,False,0,0
446,Codaich,3,6,/srv/salami/data/Codaich/jazz/Billie_Holiday/Lover_Man,179.0,,Lover_Man,Billie_Holiday,mp3,15.0,15.0,/srv/salami/data/Codaich/jazz/Billie_Holiday/Lover_Man/textfile1.txt,/srv/salami/data/Codaich/jazz/Billie_Holiday/Lover_Man/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-06-30,2010-08-03,0,False,0,0
448,Codaich,7,9,/srv/salami/data/Codaich/jazz/Coleman_Hawkins/I__ll_Never_Be_The_Same,212.0,,I__ll_Never_Be_The_Same,Coleman_Hawkins,mp3,15.0,25.0,/srv/salami/data/Codaich/jazz/Coleman_Hawkins/I__ll_Never_Be_The_Same/textfile1.txt,/srv/salami/data/Codaich/jazz/Coleman_Hawkins/I__ll_Never_Be_The_Same/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-12-28,2010-07-07,0,False,0,0
452,Codaich,3,7,/srv/salami/data/Codaich/jazz/Compilations/Memories_Of_You,211.0,,Memories_Of_You,Compilations,mp3,15.0,20.0,/srv/salami/data/Codaich/jazz/Compilations/Memories_Of_You/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Memories_Of_You/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-06-30,2010-06-28,0,False,0,0
460,Codaich,2,6,/srv/salami/data/Codaich/jazz/Compilations/Way_Down_Yonder_in_New_Orleans,178.0,,Way_Down_Yonder_in_New_Orleans,Compilations,mp3,20.0,15.0,/srv/salami/data/Codaich/jazz/Compilations/Way_Down_Yonder_in_New_Orleans/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Way_Down_Yonder_in_New_Orleans/textfile2.txt,jazz,Jazz_-_Dixieland,2010-07-26,2010-08-03,0,False,0,0
464,Codaich,3,4,/srv/salami/data/Codaich/jazz/Compilations/She_Keeps_It_Up_All_The_Time,177.0,,She_Keeps_It_Up_All_The_Time,Compilations,mp3,25.0,10.0,/srv/salami/data/Codaich/jazz/Compilations/She_Keeps_It_Up_All_The_Time/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/She_Keeps_It_Up_All_The_Time/textfile2.txt,jazz,Jazz_-_Dixieland,2010-06-17,2010-10-07,0,False,0,0
466,Codaich,2,4,/srv/salami/data/Codaich/jazz/Compilations/Five_Point_Blues,185.0,,Five_Point_Blues,Compilations,mp3,20.0,10.0,/srv/salami/data/Codaich/jazz/Compilations/Five_Point_Blues/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Five_Point_Blues/textfile2.txt,jazz,Jazz_-_Dixieland,2010-07-26,2010-10-07,0,False,0,0
468,Codaich,16,14,/srv/salami/data/Codaich/jazz/John_Coltrane/Good_Bait,728.0,,Good_Bait,John_Coltrane,mp3,35.0,,/srv/salami/data/Codaich/jazz/John_Coltrane/Good_Bait/textfile1.txt,,jazz,Jazz_-_Hard_Bop,2011-05-12,,0,False,0,0
472,Codaich,3,9,/srv/salami/data/Codaich/jazz/Art_Blakey/Sam__s_Tune,352.0,,Sam__s_Tune,Art_Blakey,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Art_Blakey/Sam__s_Tune/textfile1.txt,/srv/salami/data/Codaich/jazz/Art_Blakey/Sam__s_Tune/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-07-05,2010-08-27,0,False,0,0
474,Codaich,3,6,/srv/salami/data/Codaich/jazz/Compilations/Soy_Califa,386.0,,Soy_Califa,Compilations,mp3,20.0,15.0,/srv/salami/data/Codaich/jazz/Compilations/Soy_Califa/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Soy_Califa/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-07-12,2010-08-03,0,False,0,0
476,Codaich,7,9,/srv/salami/data/Codaich/jazz/Miles_Davis/Joshua,571.0,,Joshua,Miles_Davis,mp3,45.0,45.0,/srv/salami/data/Codaich/jazz/Miles_Davis/Joshua/textfile1.txt,,jazz,Jazz_-_Hard_Bop,2010-12-30,2010-07-07,0,False,0,0
478,Codaich,7,8,/srv/salami/data/Codaich/jazz/Herbie_Hancock/A_Tribute_To_Someone,525.0,,A_Tribute_To_Someone,Herbie_Hancock,mp3,30.0,30.0,/srv/salami/data/Codaich/jazz/Herbie_Hancock/A_Tribute_To_Someone/textfile1.txt,/srv/salami/data/Codaich/jazz/Herbie_Hancock/A_Tribute_To_Someone/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-12-28,2010-07-27,0,False,0,0
480,Codaich,3,7,/srv/salami/data/Codaich/jazz/Chucho_Valde_s/My_Funny_Valentine,337.0,,My_Funny_Valentine,Chucho_Valde_s,mp3,30.0,40.0,/srv/salami/data/Codaich/jazz/Chucho_Valde_s/My_Funny_Valentine/textfile1.txt,/srv/salami/data/Codaich/jazz/Chucho_Valde_s/My_Funny_Valentine/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-07-12,2010-07-03,0,False,0,0
482,Codaich,6,7,/srv/salami/data/Codaich/jazz/Marc_Ribot____Los_Cubanos_Postizos/Los_Teenagers_Bailan_Changui,289.0,,Los_Teenagers_Bailan_Changui,Marc_Ribot____Los_Cubanos_Postizos,mp3,20.0,45.0,/srv/salami/data/Codaich/jazz/Marc_Ribot____Los_Cubanos_Postizos/Los_Teenagers_Bailan_Changui/textfile1.txt,/srv/salami/data/Codaich/jazz/Marc_Ribot____Los_Cubanos_Postizos/Los_Teenagers_Bailan_Changui/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-10-22,2010-06-14,0,False,0,0
484,Codaich,3,4,/srv/salami/data/Codaich/jazz/Compilations/A_gua_De_Beber,141.0,,A_gua_De_Beber,Compilations,mp3,10.0,15.0,/srv/salami/data/Codaich/jazz/Compilations/A_gua_De_Beber/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/A_gua_De_Beber/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-07-18,2010-07-20,0,False,0,0
486,Codaich,4,6,/srv/salami/data/Codaich/jazz/Stan_Getz____Charlie_Byrd/Samba_Dees_Days,216.0,,Samba_Dees_Days,Stan_Getz____Charlie_Byrd,mp3,20.0,15.0,/srv/salami/data/Codaich/jazz/Stan_Getz____Charlie_Byrd/Samba_Dees_Days/textfile1.txt,/srv/salami/data/Codaich/jazz/Stan_Getz____Charlie_Byrd/Samba_Dees_Days/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-07-20,2011-01-01,0,False,0,0
490,Codaich,6,8,/srv/salami/data/Codaich/jazz/Compilations/Samba_Triste,313.0,,Samba_Triste,Compilations,mp3,25.0,30.0,/srv/salami/data/Codaich/jazz/Compilations/Samba_Triste/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Samba_Triste/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-10-22,2010-07-17,0,False,0,0
492,Codaich,3,5,/srv/salami/data/Codaich/jazz/Stan_Getz____Astrud_Gilberto/Eu_E_Voce,152.0,,Eu_E_Voce,Stan_Getz____Astrud_Gilberto,mp3,10.0,15.0,/srv/salami/data/Codaich/jazz/Stan_Getz____Astrud_Gilberto/Eu_E_Voce/textfile1.txt,/srv/salami/data/Codaich/jazz/Stan_Getz____Astrud_Gilberto/Eu_E_Voce/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-07-18,2010-08-05,0,False,0,0
496,Codaich,4,6,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Al_Green,339.0,,Al_Green,Charlie_Hunter,mp3,20.0,30.0,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Al_Green/textfile1.txt,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Al_Green/textfile2.txt,jazz,Jazz_-_Post-Bop,2010-07-29,2010-08-03,0,False,0,0
502,Codaich,3,6,/srv/salami/data/Codaich/jazz/Oliver_Jones____Clark_Terry/Last_Night_In_Rio,353.0,,Last_Night_In_Rio,Oliver_Jones____Clark_Terry,mp3,20.0,15.0,/srv/salami/data/Codaich/jazz/Oliver_Jones____Clark_Terry/Last_Night_In_Rio/textfile1.txt,/srv/salami/data/Codaich/jazz/Oliver_Jones____Clark_Terry/Last_Night_In_Rio/textfile2.txt,jazz,Jazz_-_Post-Bop,2010-07-18,2010-08-03,0,False,0,0
508,Codaich,3,7,/srv/salami/data/Codaich/jazz/Soulive/First_Street,401.0,,First_Street,Soulive,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Soulive/First_Street/textfile1.txt,/srv/salami/data/Codaich/jazz/Soulive/First_Street/textfile2.txt,jazz,Jazz_-_Soul_Jazz,2010-07-18,2010-07-03,0,False,0,0
510,Codaich,6,7,/srv/salami/data/Codaich/jazz/Grant_Green/Somewhere_In_The_Night,484.0,,Somewhere_In_The_Night,Grant_Green,mp3,15.0,20.0,/srv/salami/data/Codaich/jazz/Grant_Green/Somewhere_In_The_Night/textfile1.txt,/srv/salami/data/Codaich/jazz/Grant_Green/Somewhere_In_The_Night/textfile2.txt,jazz,Jazz_-_Soul_Jazz,2010-10-22,2010-07-03,0,False,0,0
512,Codaich,3,4,/srv/salami/data/Codaich/jazz/Horace_Silver/Sighin___And_Cryin__,325.0,,Sighin___And_Cryin__,Horace_Silver,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Horace_Silver/Sighin___And_Cryin__/textfile1.txt,/srv/salami/data/Codaich/jazz/Horace_Silver/Sighin___And_Cryin__/textfile2.txt,jazz,Jazz_-_Soul_Jazz,2010-06-17,2010-06-28,0,False,0,0
514,Codaich,4,6,/srv/salami/data/Codaich/jazz/Art_Blakey/Politely,364.0,,Politely,Art_Blakey,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Art_Blakey/Politely/textfile1.txt,/srv/salami/data/Codaich/jazz/Art_Blakey/Politely/textfile2.txt,jazz,Jazz_-_Soul_Jazz,2010-08-09,2011-01-03,0,False,0,0
